Date,Player_1,Player_2,player_1_wins,Rank_1,Rank_2,rank_diff,rank_ratio,log_rank_diff,Surface_Clay,Surface_Grass,Surface_Hard,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Court_Outdoor,Best of_5
2023-02-14,Verdasco F.,Albot R.,0,133,113,20,1.176991150442478,0.16164135155641546,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-14,Vukic A.,Eubanks C.,1,171,102,69,1.6764705882352942,0.5127654885838169,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-14,Wolf J.J.,Ivashka I.,1,39,77,-38,0.5064935064935064,-0.6678293725756554,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-15,Bonzi B.,Sinner J.,0,48,14,34,3.4285714285714284,1.1837700970084164,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-15,Cressy M.,Van Rijthoven T.,1,40,110,-70,0.36363636363636365,-0.995958134608026,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-15,De Minaur A.,Rublev A.,1,25,5,20,5.0,1.4663370687934272,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-15,Halys Q.,Van De Zandschulp B.,0,62,35,27,1.7714285714285714,0.5596157879354227,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-15,Rune H.,Lestienne C.,1,9,54,-45,0.16666666666666666,-1.7047480922384253,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-15,Dimitrov G.,Hurkacz H.,1,28,10,18,2.8,0.9694005571881035,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-15,Gasquet R.,Wawrinka S.,0,45,130,-85,0.34615384615384615,-1.046555926712056,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-15,Zverev A.,Griekspoor T.,0,17,61,-44,0.2786885245901639,-1.2367626271489272,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-15,Thiem D.,Molcan A.,1,99,51,48,1.9411764705882353,0.6539264674066643,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-15,Carballes Baena R.,Etcheverry T.,0,76,82,-6,0.926829268292683,-0.07503518594291414,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-15,Norrie C.,Diaz Acosta F.,1,12,191,-179,0.06282722513089005,-2.6925460145662448,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-15,Ugo Carabelli C.,Lajovic D.,0,127,90,37,1.4111111111111112,0.34117075740276714,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-15,Shelton B.,Giron M.,0,42,55,-13,0.7636363636363637,-0.26415157504158726,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-15,Giron M.,Pecotic M.,1,55,784,-729,0.07015306122448979,-2.6403320270472586,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-15,Kecmanovic M.,Borges N.,1,33,104,-71,0.3173076923076923,-1.1275998255413615,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-15,Nishioka Y.,Mcdonald M.,0,34,56,-22,0.6071428571428571,-0.48770320634513675,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-16,Auger-Aliassime F.,Barrere G.,1,8,71,-63,0.11267605633802817,-2.0794415416798357,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-16,De Minaur A.,Cressy M.,1,25,40,-15,0.625,-0.4554755286828258,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-16,Tsitsipas S.,Sinner J.,0,3,14,-11,0.21428571428571427,-1.3217558399823195,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-16,Van De Zandschulp B.,Medvedev D.,0,35,11,24,3.1818181818181817,1.0986122886681096,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-16,Alcaraz C.,Djere L.,1,2,57,-55,0.03508771929824561,-2.961830721878309,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-16,Cachin P.,Musetti L.,0,68,20,48,3.4,1.1895840668738367,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-16,Cerundolo F.,Munar J.,1,30,67,-37,0.44776119402985076,-0.7855205006909607,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-16,Thiem D.,Varillas J. P.,0,99,101,-2,0.9801980198019802,-0.019802627296178876,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-16,Zapata Miralles B.,Schwartzman D.,1,74,32,42,2.3125,0.8209805520698299,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-16,Albot R.,Vukic A.,1,113,171,-58,0.6608187134502924,-0.41129602841895707,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-16,Kudla D.,Paul T.,0,95,18,77,5.277777777777778,1.6199092123013958,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-16,Mannarino A.,Wolf J.J.,1,59,39,20,1.5128205128205128,0.40546510810816416,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-16,Shapovalov D.,Mmoh M.,0,27,87,-60,0.3103448275862069,-1.145132304303003,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-17,Auger-Aliassime F.,Medvedev D.,0,8,11,-3,0.7272727272727273,-0.2876820724517808,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-17,Brouwer G.,Griekspoor T.,0,160,61,99,2.622950819672131,0.9542699799393715,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-17,Dimitrov G.,De Minaur A.,1,28,25,3,1.12,0.109199291964992,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-17,Sinner J.,Wawrinka S.,1,14,130,-116,0.1076923076923077,-2.167147122098941,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2023-02-17,Etcheverry T.,Norrie C.,0,82,12,70,6.833333333333333,1.8538912503350615,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-17,Lajovic D.,Alcaraz C.,0,90,2,88,45.0,3.4122472178487397,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-17,Varillas J. P.,Musetti L.,1,101,20,81,5.05,1.5804503755608477,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-17,Gomez E.,Fritz T.,0,94,7,87,13.428571428571429,2.474435349920705,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-17,Kecmanovic M.,Giron M.,1,33,55,-22,0.6,-0.4989911661189881,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-17,Paul T.,Albot R.,0,18,113,-95,0.1592920353982301,-1.7917594692280554,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-18,Griekspoor T.,Sinner J.,0,61,14,47,4.357142857142857,1.4190841839428816,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2023-02-18,Medvedev D.,Dimitrov G.,1,11,28,-17,0.39285714285714285,-0.8823891801984738,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2023-02-18,Zapata Miralles B.,Cerundolo F.,1,74,30,44,2.466666666666667,0.8835009090511639,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-18,Alcaraz C.,Zapata Miralles B.,1,2,74,-72,0.02702702702702703,-3.2188758248682,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2023-02-18,Varillas J. P.,Norrie C.,0,101,12,89,8.416666666666666,2.060023455822734,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2023-02-18,Mannarino A.,Fritz T.,0,59,7,52,8.428571428571429,2.0149030205422647,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-18,Mcdonald M.,Mmoh M.,1,56,87,-31,0.6436781609195402,-0.4342855466436566,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-18,Kecmanovic M.,Albot R.,1,33,113,-80,0.2920353982300885,-1.209837923778334,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2023-02-19,Medvedev D.,Sinner J.,1,11,14,-3,0.7857142857142857,-0.2231435513142097,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2023-02-19,Norrie C.,Alcaraz C.,0,12,2,10,6.0,1.466337068793427,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-02-19,Mcdonald M.,Fritz T.,0,56,7,49,8.0,1.9636097261547145,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2023-02-19,Fritz T.,Kecmanovic M.,1,7,33,-26,0.21212121212121213,-1.4469189829363258,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-02-20,Bergs Z.,Wawrinka S.,0,132,105,27,1.2571428571428571,0.2269100341096868,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-20,Bonzi B.,Van Assche L.,1,60,146,-86,0.410958904109589,-0.8795587226054247,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-20,Krajinovic F.,Bublik A.,0,67,50,17,1.34,0.28768207245178123,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-20,Broady L.,Krutykh O.,1,147,167,-20,0.8802395209580839,-0.12675170563914406,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-20,Davidovich Fokina A.,Lestienne C.,1,31,53,-22,0.5849056603773585,-0.523248143764548,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-20,Sonego L.,Murray A.,0,71,70,1,1.0142857142857142,0.013986241974739855,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-20,Verdasco F.,O Connell C.,0,154,94,60,1.6382978723404256,0.489548225318706,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-20,Dellien H.,Sousa J.,1,111,143,-32,0.7762237762237763,-0.25131442828090655,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-20,Fonseca J.,Molcan A.,0,827,54,773,15.314814814814815,2.7116799691527884,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-20,Martinez P.,Garin C.,1,76,98,-22,0.7755102040816326,-0.25131442828090567,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-20,Thiem D.,Monteiro T.,0,96,83,13,1.1566265060240963,0.14389417966006945,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-21,Andujar P.,Ritschard A.,0,211,187,24,1.1283422459893049,0.12014431184206309,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-21,Brouwer G.,Ymer E.,1,116,172,-56,0.6744186046511628,-0.391117659700023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-21,Cressy M.,Blancaneaux G.,1,37,152,-115,0.24342105263157895,-1.3928517616660496,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-21,Goffin D.,Klein L.,1,41,142,-101,0.2887323943661972,-1.2251750119765386,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-21,Huesler M.A.,Barrere G.,0,48,58,-10,0.8275862068965517,-0.18571714579509324,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-21,Lokoli L.,Gasquet R.,0,173,43,130,4.023255813953488,1.374865665296268,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-21,Riedi L.,Rinderknech A.,1,133,72,61,1.8472222222222223,0.6073803588025202,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-21,Evans D.,Ruusuvuori E.,0,29,51,-22,0.5686274509803921,-0.5500463369192721,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-21,Fucsovics M.,Bautista Agut R.,0,78,28,50,2.7857142857142856,1.0021520224805474,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-21,Halys Q.,Griekspoor T.,0,64,40,24,1.6,0.46081520319132885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-21,Lehecka J.,Dzumhur D.,1,52,213,-161,0.24413145539906103,-1.3956841014697292,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-21,Muller A.,Basilashvili N.,1,170,113,57,1.5044247787610618,0.4054651081081646,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-21,Shelbayh A.,Kwon S.W.,0,276,68,208,4.0588235294117645,1.3899110015900789,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-21,Van De Zandschulp B.,Ivashka I.,1,34,79,-45,0.43037974683544306,-0.8266785731844677,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-21,Carballes Baena R.,Cerundolo F.,0,73,33,40,2.212121212121212,0.7777045685880086,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-21,Galan D.E.,Cachin P.,1,88,59,29,1.4915254237288136,0.3942918075100392,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-21,Gaston H.,Varillas J.P.,0,106,81,25,1.308641975308642,0.26610958719765243,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-21,Jarry N.,Musetti L.,1,139,18,121,7.722222222222222,1.9972034434428636,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-21,Norrie C.,Cerundolo J.M.,1,13,107,-94,0.12149532710280374,-2.0430738975089615,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-22,Albot R.,Ymer M.,0,99,69,30,1.434782608695652,0.35667494393873245,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-22,Fils A.,Safiullin R.,1,118,97,21,1.2164948453608246,0.19415601444095731,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-22,Bublik A.,Barrere G.,1,50,58,-8,0.8620689655172413,-0.14571181118139398,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-22,Cressy M.,Bonzi B.,0,37,60,-23,0.6166666666666667,-0.4732877044469257,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-22,Gasquet R.,Wawrinka S.,0,43,105,-62,0.4095238095238095,-0.8792494601938059,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-22,Auger-Aliassime F.,Kubler J.,1,9,74,-65,0.12162162162162163,-2.0149030205422642,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-22,Broady L.,Medvedev D.,0,147,8,139,18.375,2.799987696427895,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-22,Davidovich Fokina A.,Kwon S.W.,1,31,68,-37,0.45588235294117646,-0.7683706017975331,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-22,Griekspoor T.,Rublev A.,0,40,5,35,8.0,1.921812597476253,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-22,Muller A.,Van De Zandschulp B.,1,170,34,136,5.0,1.5863154950132468,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-22,O Connell C.,Bautista Agut R.,1,94,28,66,3.357142857142857,1.1865810616140666,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-22,Ruusuvuori E.,Lehecka J.,0,51,52,-1,0.9807692307692307,-0.019048194970694432,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-22,Zverev A.,Murray A.,0,16,70,-54,0.22857142857142856,-1.4294665329850993,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-22,Alves M.,Alcaraz C.,0,556,2,554,278.0,5.223952951259174,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-22,Baez S.,Bellucci T.,1,35,915,-880,0.03825136612021858,-3.23649742621802,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-22,Etcheverry T.,Ramos-Vinolas A.,0,75,47,28,1.5957446808510638,0.4595323293784399,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-22,Fognini F.,Barrios M.,1,86,196,-110,0.4387755102040816,-0.8172956100834048,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-22,Lajovic D.,Schwartzman D.,1,80,38,42,2.1052631578947367,0.7308875085427928,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-22,Munar J.,Zapata Miralles B.,0,66,63,3,1.0476190476190477,0.04580953603129423,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-22,Molcan A.,Dellien H.,0,54,111,-57,0.4864864864864865,-0.711165686062623,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-23,Brouwer G.,Dimitrov G.,0,116,25,91,4.64,1.5040773967762742,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-23,De Minaur A.,Ritschard A.,1,23,187,-164,0.12299465240641712,-2.0583881324820035,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-23,Hurkacz H.,Riedi L.,1,11,133,-122,0.08270676691729323,-2.4129331501629108,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-23,Davidovich Fokina A.,Auger-Aliassime F.,0,31,9,22,3.4444444444444446,1.1631508098056806,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-23,Lehecka J.,Rublev A.,1,52,5,47,10.4,2.178532444324067,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-23,Medvedev D.,O Connell C.,1,8,94,-86,0.0851063829787234,-2.356652314264321,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-23,Muller A.,Murray A.,0,170,70,100,2.4285714285714284,0.8789836794613448,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-02-23,Baez S.,Varillas J.P.,1,35,81,-46,0.43209876543209874,-0.8232003088081434,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-23,Cerundolo F.,Zapata Miralles B.,0,33,63,-30,0.5238095238095238,-0.6325225587435099,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-23,Fognini F.,Alcaraz C.,0,86,2,84,43.0,3.3672958299864737,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-23,Martinez P.,Jarry N.,0,76,139,-63,0.5467625899280576,-0.5978370007556197,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-23,Norrie C.,Monteiro T.,1,13,83,-70,0.1566265060240964,-1.791759469228055,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-23,Ramos-Vinolas A.,Galan D.E.,1,47,88,-41,0.5340909090909091,-0.6174353588242485,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-24,Bonzi B.,De Minaur A.,1,60,23,37,2.608695652173913,0.9328200338253656,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-24,Bublik A.,Dimitrov G.,1,50,25,25,2.0,0.6737290947028436,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-24,Wawrinka S.,Fils A.,0,105,118,-13,0.8898305084745762,-0.1156843989994627,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-24,Ymer M.,Hurkacz H.,0,69,11,58,6.2727272727272725,1.763588592261359,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-24,Auger-Aliassime F.,Medvedev D.,0,9,8,1,1.125,0.10536051565782634,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2023-02-24,Murray A.,Lehecka J.,1,70,52,18,1.3461538461538463,0.2923879634891935,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2023-02-24,Lajovic D.,Djere L.,1,80,57,23,1.4035087719298245,0.33400614412602003,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-24,Lajovic D.,Alcaraz C.,0,80,2,78,40.0,3.295836866004329,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-24,Norrie C.,Dellien H.,1,13,111,-98,0.11711711711711711,-2.0794415416798357,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-24,Ramos-Vinolas A.,Zapata Miralles B.,0,47,63,-16,0.746031746031746,-0.28768207245178035,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-25,Bonzi B.,Fils A.,1,60,118,-58,0.5084745762711864,-0.6682496289382183,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-02-25,Bublik A.,Hurkacz H.,0,50,11,39,4.545454545454546,1.4469189829363254,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-02-25,Medvedev D.,Murray A.,1,8,70,-62,0.11428571428571428,-2.065455299705096,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-02-25,Jarry N.,Baez S.,1,139,35,104,3.9714285714285715,1.358123484153194,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-25,Alcaraz C.,Jarry N.,1,2,139,-137,0.014388489208633094,-3.843030133941194,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2023-02-25,Zapata Miralles B.,Norrie C.,0,63,13,50,4.846153846153846,1.519825753744413,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2023-02-26,Bonzi B.,Hurkacz H.,0,60,11,49,5.454545454545454,1.625967214385311,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-02-26,Alcaraz C.,Norrie C.,0,2,13,-11,0.15384615384615385,-1.5404450409471486,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
2023-02-27,Bonadio R.,Galan D.E.,1,182,83,99,2.1927710843373496,0.778669353998108,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-27,Cachin P.,Cerundolo J.M.,0,61,108,-47,0.5648148148148148,-0.5642134971840518,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-27,Hanfmann Y.,Martinez P.,1,153,117,36,1.3076923076923077,0.2662679779479644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-27,Tabilo A.,Munar J.,0,186,66,120,2.8181818181818183,1.026415997463621,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-27,Davidovich Fokina A.,Jaziri M.,1,29,444,-415,0.06531531531531531,-2.6968769005040847,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-27,Halys Q.,Kokkinakis T.,0,73,101,-28,0.7227722772277227,-0.3209077200801005,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-27,Lehecka J.,Zverev A.,0,47,16,31,2.9375,1.037987666851675,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-27,Lestienne C.,Griekspoor T.,0,56,39,17,1.435897435897436,0.354171813720614,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-27,Popyrin A.,Kotov P.,0,98,138,-40,0.7101449275362319,-0.3393540829961017,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-27,Rublev A.,Krajinovic F.,1,6,70,-64,0.08571428571428572,-2.316769727986002,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-27,Sonego L.,Huesler M.A.,1,67,51,16,1.3137254901960784,0.2682639865946794,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Daniel T.,Wolf J.J.,1,125,44,81,2.840909090909091,1.0296194171811583,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Gomez E.,Paul T.,0,90,23,67,3.9130434782608696,1.332805676168904,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Isner J.,Fritz T.,0,38,5,33,7.6,1.8718021769015913,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Lopez F.,Eubanks C.,1,1035,105,930,9.857142857142858,2.2796833287073612,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Mmoh M.,Giron M.,1,86,69,17,1.2463768115942029,0.21741287660522435,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Nishioka Y.,Tiafoe F.,0,34,15,19,2.2666666666666666,0.7827593392496324,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Ruud C.,Andreozzi G.,1,4,342,-338,0.011695906432748537,-4.228292534731839,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Shapovalov D.,Kecmanovic M.,1,30,31,-1,0.967741935483871,-0.03174869831458027,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Shelton B.,Rune H.,0,41,10,31,4.1,1.3397743454849977,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Cecchinato M.,Bagnis F.,1,91,94,-3,0.9680851063829787,-0.0320883145515003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-28,Etcheverry T.,Fognini F.,1,76,82,-6,0.926829268292683,-0.07503518594291414,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-28,Garin C.,Thiem D.,1,100,99,1,1.0101010101010102,0.009950330853167877,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
